Tree,Station,Timestamp,MC2_Port1_Wm2SolarRadiation,MC2_Port3_degreeCAirTemperature,MC2_Port3_RHRelativeHumidity,MC2_Port3_kPaAtmosphericPressure,MC2_Port3_kPaVPD,MC2_Port4_minLeafWetness,MC2_Port4_minLeafWetnesshigh,MC2_Port4_WetnessLevel,MC2_Port2_degreesWindDirection,MC2_Port2_msWindSpeed,MC2_Port2_msGustSpeed,MC2_Port2_degreeCAnemometerTemp,MC2_Port2_degreesXaxisLevel,MC2_Port2_degreesYaxisLevel
FB5,S4,2022-06-17T13:45:00Z,12.3,18.7,1,86.09,0,15,15,945,52,0.59,1.93,18.8,1.3,-0.7
FB5,S4,2022-06-17T14:00:00Z,20.1,18.3,0.999,86.08,0,15,15,778,62,0.93,1.89,18.3,1.3,-0.6
FB5,S4,2022-06-17T14:15:00Z,24.4,18.2,1,86.06,0,15,15,723,51,1.43,2.12,18.3,1.3,-0.6
FB5,S4,2022-06-17T14:30:00Z,10.6,18.1,1.001,86.06,0,15,15,697,87,0.73,1.56,18.2,1.3,-0.7
FB5,S4,2022-06-17T14:45:00Z,1.8,18.2,1.001,86.06,0,15,15,692,175,0.38,0.88,18.2,1.3,-0.6
FB5,S4,2022-06-17T15:00:00Z,0,18,1,86.06,0,15,15,881,125,0.52,1.57,18,1.3,-0.5
FB5,S4,2022-06-17T15:15:00Z,0,17.5,1,86.05,0,15,15,663,166,1.1,2.73,17.7,1.4,-0.6
FB5,S4,2022-06-17T15:30:00Z,0,17.7,1.001,86.05,0,15,15,717,133,0.59,1.13,17.8,1.3,-0.6
FB5,S4,2022-06-17T15:45:00Z,0,17.5,1,86.04,0,15,15,700,160,1.07,2.55,17.7,1.3,-0.6
FB5,S4,2022-06-17T16:00:00Z,0,17.7,1,86.06,0,15,15,666,161,1.02,3.03,17.8,1.4,-0.7
FB5,S4,2022-06-17T16:15:00Z,0,17.6,1,86.07,0,15,15,645,144,0.57,1.68,17.6,1.3,-0.7
FB5,S4,2022-06-17T16:30:00Z,0,17.5,1,86.06,0,15,15,596,172,1.03,2.63,17.6,1.4,-0.7
FB5,S4,2022-06-17T16:45:00Z,0,17.7,1,86.06,0,15,15,810,171,1.1,1.94,17.8,1.4,-0.7
FB5,S4,2022-06-17T17:00:00Z,0,17.9,0.993,86.06,0.01,15,15,606,162,1.32,3.19,18.1,1.4,-0.7
FB5,S4,2022-06-17T17:15:00Z,0,17.9,0.983,86.07,0.03,15,15,729,159,0.78,1.51,17.9,1.3,-0.7
FB5,S4,2022-06-17T17:30:00Z,0,17.8,0.987,86.08,0.03,15,15,688,137,0.56,1.21,17.8,1.3,-0.7
FB5,S4,2022-06-17T17:45:00Z,0,17.6,0.995,86.08,0.01,15,15,693,157,0.72,1.87,17.6,1.4,-0.7
FB5,S4,2022-06-17T18:00:00Z,0,17.6,1,86.12,0,15,15,788,168,0.76,1.77,17.6,1.3,-0.7
FB5,S4,2022-06-17T18:15:00Z,0,17.4,0.999,86.16,0,15,15,808,74,0.69,1.11,17.4,1.3,-0.7
FB5,S4,2022-06-17T18:30:00Z,0,17.2,1,86.17,0,15,15,831,158,0.46,0.99,17.3,1.4,-0.7
FB5,S4,2022-06-17T18:45:00Z,0,17.4,1,86.16,0,15,15,839,148,0.51,0.9,17.4,1.4,-0.7
FB5,S4,2022-06-17T19:00:00Z,0,17.5,0.994,86.18,0.01,15,15,623,159,0.71,1.45,17.5,1.4,-0.7
FB5,S4,2022-06-17T19:15:00Z,0,17.7,0.972,86.19,0.06,15,15,577,172,1.39,2.81,17.8,1.4,-0.7
FB5,S4,2022-06-17T19:30:00Z,0,17.7,0.955,86.2,0.09,15,15,557,179,1.96,3.56,17.6,1.5,-0.9
FB5,S4,2022-06-17T19:45:00Z,0,17.6,0.994,86.18,0.01,15,15,538,178,2.07,3.04,17.6,1.5,-0.9
FB5,S4,2022-06-17T20:00:00Z,0,17.3,0.999,86.18,0,15,15,533,182,1.62,3.2,17.4,1.6,-0.9
FB5,S4,2022-06-17T20:15:00Z,0,17.6,0.998,86.19,0,15,15,555,180,2.62,4.28,17.6,1.8,-1
FB5,S4,2022-06-17T20:30:00Z,0,17.5,1,86.2,0,15,15,622,182,2.69,4.77,17.6,1.7,-0.9
FB5,S4,2022-06-17T20:45:00Z,0,17.4,1,86.2,0,15,15,635,188,2.71,5.54,17.5,1.6,-0.9
FB5,S4,2022-06-17T21:00:00Z,0,17.5,1,86.2,0,15,15,621,198,2.12,3.45,17.6,1.7,-1
FB5,S4,2022-06-17T21:15:00Z,0,17.8,0.999,86.21,0,15,15,607,200,1.9,3.58,17.8,1.5,-1
FB5,S4,2022-06-17T21:30:00Z,0,17.6,0.999,86.2,0,15,15,594,188,2.11,4.51,17.6,1.7,-1
FB5,S4,2022-06-17T21:45:00Z,0,17.4,0.998,86.21,0,15,15,587,184,2.13,4.09,17.4,1.7,-0.9
FB5,S4,2022-06-17T22:00:00Z,0,17.2,1,86.21,0,15,15,591,186,2.5,4.44,17.3,1.6,-1
FB5,S4,2022-06-17T22:15:00Z,0,17.5,1,86.22,0,15,15,596,183,2.93,6.02,17.5,1.5,-1.1
FB5,S4,2022-06-17T22:30:00Z,0,17.5,1,86.22,0,15,15,619,185,2.4,4.58,17.5,1.6,-1.1
FB5,S4,2022-06-17T22:45:00Z,0,17.5,0.999,86.21,0,15,15,622,183,2.41,4.63,17.5,1.6,-1
FB5,S4,2022-06-17T23:00:00Z,0,17.5,0.999,86.2,0,15,15,710,186,2.23,4.16,17.5,1.6,-1.1
FB5,S4,2022-06-17T23:15:00Z,0,17.4,1,86.19,0,15,15,710,187,2.06,4.06,17.5,1.6,-0.9
FB5,S4,2022-06-17T23:30:00Z,0,17.4,0.999,86.18,0,15,15,716,183,2.22,5.33,17.4,1.6,-0.9
FB5,S4,2022-06-17T23:45:00Z,0,17.3,1,86.16,0,15,15,725,194,2.29,4.43,17.4,1.6,-0.9
FB5,S4,2022-06-18T00:00:00Z,0,17.2,1,86.14,0,15,15,706,194,2.44,5.77,17.3,1.6,-1.2
FB5,S4,2022-06-18T00:15:00Z,0,17.1,1,86.12,0,15,15,702,188,1.94,3.89,17.2,1.6,-1
FB5,S4,2022-06-18T00:30:00Z,0,17,1.001,86.1,0,15,15,699,193,2.3,5.12,17.1,1.6,-1
FB5,S4,2022-06-18T00:45:00Z,0,17.1,1,86.06,0,15,15,680,193,2.69,5.84,17.1,1.7,-1.1
FB5,S4,2022-06-18T01:00:00Z,0,17,1.001,86.06,0,15,15,687,196,2.8,7.88,17.1,1.7,-1
FB5,S4,2022-06-18T01:15:00Z,0,17.1,0.999,86.05,0,15,15,737,196,3.27,7.37,17.2,1.7,-1.1
FB5,S4,2022-06-18T01:30:00Z,0,16.9,1,86.04,0,15,15,744,195,3.34,6.64,16.9,1.7,-1.1
FB5,S4,2022-06-18T01:45:00Z,0,16.7,1.001,86.04,0,15,15,824,193,3.17,7.01,16.7,1.5,-1.2
FB5,S4,2022-06-18T02:00:00Z,0,16.8,1,86.02,0,15,15,811,194,3.35,6.32,16.8,1.7,-1.1
FB5,S4,2022-06-18T02:15:00Z,0,16.9,1,86.01,0,15,15,828,196,4.03,7.98,17,1.6,-1
FB5,S4,2022-06-18T02:30:00Z,0,16.8,1,86.01,0,15,15,828,194,3.79,7.36,16.9,2,-1.3
FB5,S4,2022-06-18T02:45:00Z,0,16.7,1,86.01,0,15,15,794,194,3.24,6.85,16.8,1.6,-1.3
FB5,S4,2022-06-18T03:00:00Z,0,16.8,1,86,0,15,15,809,194,2.38,4.47,16.9,1.7,-1.1
