Tree,Station,Timestamp,MC3_Port1_Wm2SolarRadiation,MC3_Port3_degreeCAirTemperature,MC3_Port3_RHRelativeHumidity,MC3_Port3_kPaAtmosphericPressure,MC3_Port3_kPaVPD,MC3_Port4_minLeafWetness,MC3_Port4_minLeafWetnesshigh,MC3_Port4_WetnessLevel,MC3_Port2_degreesWindDirection,MC3_Port2_msWindSpeed,MC3_Port2_msGustSpeed,MC3_Port2_degreeCAnemometerTemp,MC3_Port2_degreesXaxisLevel,MC3_Port2_degreesYaxisLevel
FB2,S3,2022-05-31T12:30:00Z,22.5,20.6,0.954,85.9,0.11,15,15,967,293,0.34,1.26,21.2,0.9,-2.9
FB2,S3,2022-05-31T12:45:00Z,13.4,20.2,0.968,85.89,0.08,15,15,1029,274,0.32,0.78,20.6,0.6,-3.2
FB2,S3,2022-05-31T13:00:00Z,3.8,19.9,0.971,85.89,0.07,15,15,823,241,0.36,0.84,19.8,0.3,-3.7
FB2,S3,2022-05-31T13:15:00Z,0,18.2,0.958,85.89,0.09,15,15,882,162,0.82,2.04,17.9,0.1,-4.1
FB2,S3,2022-05-31T13:30:00Z,4.8,17.9,0.977,85.86,0.05,15,15,981,157,0.59,1.36,17.8,0,-4.3
FB2,S3,2022-05-31T13:45:00Z,7,18,0.983,85.86,0.04,15,15,968,202,0.2,0.62,17.9,0.2,-4.1
FB2,S3,2022-05-31T14:00:00Z,9.3,18,0.984,85.83,0.03,15,15,827,168,0.33,0.92,17.9,0.2,-3.9
FB2,S3,2022-05-31T14:15:00Z,15.6,18.1,0.981,85.81,0.04,15,15,774,161,0.44,0.95,17.9,0.4,-3.8
FB2,S3,2022-05-31T14:30:00Z,30.6,18.3,0.975,85.78,0.05,15,15,836,188,0.34,0.99,18.1,0.4,-3.7
FB2,S3,2022-05-31T14:45:00Z,25.6,18.4,0.978,85.79,0.05,15,15,748,196,0.53,1.01,18.3,0.5,-3.6
FB2,S3,2022-05-31T15:00:00Z,17.6,18.6,0.98,85.79,0.04,15,15,848,199,0.53,1.43,18.6,0.6,-3.6
FB2,S3,2022-05-31T15:15:00Z,16.8,18.5,0.987,85.77,0.03,15,15,875,187,0.5,1.39,18.5,0.6,-3.6
FB2,S3,2022-05-31T15:30:00Z,2.9,18.3,0.988,85.8,0.02,15,15,748,203,0.82,1.94,18.3,0.6,-3.5
FB2,S3,2022-05-31T15:45:00Z,0.4,18,0.985,85.81,0.03,15,15,806,222,0.87,1.84,18,0.7,-3.5
FB2,S3,2022-05-31T16:00:00Z,1.6,17.9,0.986,85.79,0.03,15,15,915,227,0.93,1.85,17.9,0.6,-3.5
FB2,S3,2022-05-31T16:15:00Z,0.4,17.8,0.989,85.81,0.02,15,15,733,215,0.88,1.76,17.8,0.2,-3.9
FB2,S3,2022-05-31T16:30:00Z,0,17.4,0.989,85.82,0.02,15,15,729,188,0.8,2.25,17.3,0.1,-4.1
FB2,S3,2022-05-31T16:45:00Z,3.1,17.2,0.992,85.79,0.02,15,15,762,162,1.08,2.59,17.1,0,-4.4
FB2,S3,2022-05-31T17:00:00Z,0,17.3,0.994,85.84,0.01,15,15,840,152,0.9,2.28,17.2,0.2,-4.1
FB2,S3,2022-05-31T17:15:00Z,0,17.2,0.994,85.86,0.01,15,15,937,148,0.85,1.73,17.1,0.2,-4
FB2,S3,2022-05-31T17:30:00Z,0,17.1,0.995,85.88,0.01,15,15,836,147,0.84,1.94,17,0.3,-4.1
FB2,S3,2022-05-31T17:45:00Z,0,17.1,0.978,85.9,0.04,15,15,803,139,0.84,1.8,16.7,0.2,-4.2
FB2,S3,2022-05-31T18:00:00Z,0,17,0.967,85.91,0.06,15,15,905,121,0.5,1.3,16.7,0.3,-4.1
FB2,S3,2022-05-31T18:15:00Z,0,16.9,0.958,85.92,0.08,15,15,877,134,0.45,1.32,16.4,0.3,-3.9
FB2,S3,2022-05-31T18:30:00Z,0,16.8,0.96,85.92,0.08,15,15,830,160,0.51,1.36,16.4,0.4,-3.9
FB2,S3,2022-05-31T18:45:00Z,0,16.8,0.957,85.95,0.08,15,15,852,130,0.38,1.25,16.4,0.3,-3.9
FB2,S3,2022-05-31T19:00:00Z,0,16.8,0.958,85.96,0.08,15,15,821,147,0.51,1.22,16.4,0.3,-3.9
FB2,S3,2022-05-31T19:15:00Z,0,16.8,0.96,85.98,0.08,15,15,778,144,0.47,1.01,16.4,0.3,-3.9
FB2,S3,2022-05-31T19:30:00Z,0,16.7,0.962,86.01,0.07,15,15,868,149,0.42,1,16.4,0.3,-3.9
FB2,S3,2022-05-31T19:45:00Z,0,16.7,0.954,86.02,0.09,15,15,888,147,0.63,1.63,16.5,0.3,-4
FB2,S3,2022-05-31T20:00:00Z,0,16.9,0.959,86.02,0.08,15,15,827,149,0.82,2.01,16.7,0.3,-4
FB2,S3,2022-05-31T20:15:00Z,0,17,0.971,86.03,0.06,15,15,809,158,0.72,2.41,16.8,0.2,-4
FB2,S3,2022-05-31T20:30:00Z,0,16.8,0.984,86.05,0.03,15,15,843,204,0.59,1.55,16.8,0.2,-3.9
FB2,S3,2022-05-31T20:45:00Z,0,16.8,0.989,86.06,0.02,15,15,899,214,0.64,2.16,16.8,0.2,-4
FB2,S3,2022-05-31T21:00:00Z,0,16.9,0.988,86.06,0.02,15,15,896,185,0.75,1.83,16.8,0.3,-3.9
FB2,S3,2022-05-31T21:15:00Z,0,17,0.986,86.06,0.03,15,15,860,173,0.7,1.51,16.9,0.3,-3.8
FB2,S3,2022-05-31T21:30:00Z,0,17.1,0.989,86.07,0.02,15,15,750,164,0.85,1.98,17,0.4,-3.8
FB2,S3,2022-05-31T21:45:00Z,0,17.1,0.99,86.08,0.02,15,15,834,162,0.89,2.21,17.1,0.4,-3.8
FB2,S3,2022-05-31T22:00:00Z,0,17,0.993,86.09,0.01,15,15,834,163,0.93,1.88,17,0.4,-3.8
FB2,S3,2022-05-31T22:15:00Z,0,17,0.995,86.09,0.01,15,15,812,161,1.01,2.15,17,0.4,-3.7
FB2,S3,2022-05-31T22:30:00Z,0,17,0.996,86.08,0.01,15,15,734,166,1.04,1.76,17,0.5,-3.8
FB2,S3,2022-05-31T22:45:00Z,0,17,0.998,86.06,0,15,15,818,164,0.97,1.9,17,0.4,-3.8
FB2,S3,2022-05-31T23:00:00Z,0,17,0.996,86.05,0.01,15,15,796,170,0.95,2.04,17,0.5,-3.7
FB2,S3,2022-05-31T23:15:00Z,0,17,0.993,86.04,0.01,15,15,813,173,0.99,1.89,16.9,0.4,-3.7
FB2,S3,2022-05-31T23:30:00Z,0,17,0.996,86.03,0.01,15,15,850,166,1.08,2.83,16.9,0.5,-3.8
FB2,S3,2022-05-31T23:45:00Z,0,17,0.999,86.02,0,15,15,814,173,1.14,2.7,17,0.5,-3.8
FB2,S3,2022-06-01T00:00:00Z,0,17,1.001,86,0,15,15,838,166,1.14,2.47,17.1,0.6,-3.7
FB2,S3,2022-06-01T00:15:00Z,0,17,1.001,85.98,0,15,15,840,188,1.12,2.25,17,0.5,-3.8
