Tree,Station,Timestamp,MC2_Port1_Wm2SolarRadiation,MC2_Port3_degreeCAirTemperature,MC2_Port3_RHRelativeHumidity,MC2_Port3_kPaAtmosphericPressure,MC2_Port3_kPaVPD,MC2_Port4_minLeafWetness,MC2_Port4_minLeafWetnesshigh,MC2_Port4_WetnessLevel,MC2_Port2_degreesWindDirection,MC2_Port2_msWindSpeed,MC2_Port2_msGustSpeed,MC2_Port2_degreeCAnemometerTemp,MC2_Port2_degreesXaxisLevel,MC2_Port2_degreesYaxisLevel
FB4,S3,2022-06-15T12:15:00Z,82.6,19.9,0.907,85.8,0.22,0,0,443,163,0.41,1.2,19.8,-2.6,5.9
FB4,S3,2022-06-15T12:30:00Z,75.4,20,0.903,85.79,0.23,0,0,443,155,0.44,1.98,19.9,-3,6.1
FB4,S3,2022-06-15T12:45:00Z,76.4,20.3,0.894,85.77,0.25,0,0,443,188,0.19,1.11,20.2,-2.8,6.2
FB4,S3,2022-06-15T13:00:00Z,56,20.2,0.879,85.75,0.29,0,0,443,180,0.23,1.38,20.2,-2.7,6.2
FB4,S3,2022-06-15T13:15:00Z,63.2,20.1,0.885,85.74,0.27,0,0,443,253,0.16,0.48,20.2,-2.8,6.2
FB4,S3,2022-06-15T13:30:00Z,73.6,20.1,0.879,85.72,0.28,0,0,443,181,0.26,1.87,20.2,-2.8,6.2
FB4,S3,2022-06-15T13:45:00Z,43.6,19.8,0.883,85.71,0.27,0,0,443,193,0.21,0.77,19.8,-2.8,6.2
FB4,S3,2022-06-15T14:00:00Z,43.9,19.5,0.896,85.72,0.24,0,0,443,151,0.23,1.01,19.7,-2.8,6.2
FB4,S3,2022-06-15T14:15:00Z,38.8,19.4,0.899,85.72,0.23,0,0,443,171,0.18,0.72,19.5,-2.8,6.2
FB4,S3,2022-06-15T14:30:00Z,16.8,19.1,0.906,85.72,0.21,0,0,444,169,0.24,0.91,19.1,-2.9,6.2
FB4,S3,2022-06-15T14:45:00Z,15.7,18.6,0.926,85.71,0.16,4,4,471,155,0.2,0.83,18.6,-2.9,6.2
FB4,S3,2022-06-15T15:00:00Z,26.9,18.2,0.947,85.69,0.11,15,15,469,161,0.32,1.34,18.2,-2.9,6.3
FB4,S3,2022-06-15T15:15:00Z,20,18,0.959,85.68,0.08,15,15,476,170,0.27,1.4,18,-3,6.2
FB4,S3,2022-06-15T15:30:00Z,19.6,17.9,0.964,85.68,0.07,15,15,475,165,0.27,1.2,17.9,-3,6.2
FB4,S3,2022-06-15T15:45:00Z,12.5,17.8,0.969,85.7,0.06,15,15,482,141,0.13,0.43,17.8,-2.9,6.2
FB4,S3,2022-06-15T16:00:00Z,12.6,17.7,0.973,85.69,0.05,15,15,500,183,0.27,0.87,17.6,-2.9,6.3
FB4,S3,2022-06-15T16:15:00Z,14.1,17.4,0.977,85.68,0.05,15,15,504,187,0.33,0.76,17.3,-2.9,6.3
FB4,S3,2022-06-15T16:30:00Z,12.6,17.3,0.985,85.69,0.03,15,15,509,182,0.25,1.28,17.3,-3,6.3
FB4,S3,2022-06-15T16:45:00Z,10.1,17.3,0.99,85.71,0.02,15,15,522,178,0.29,1.03,17.3,-3,6.3
FB4,S3,2022-06-15T17:00:00Z,3.8,17.2,0.993,85.73,0.01,15,15,536,177,0.26,0.99,17.2,-3,6.3
FB4,S3,2022-06-15T17:15:00Z,0,17.2,0.994,85.73,0.01,15,15,540,174,0.23,1.54,17.2,-3,6.3
FB4,S3,2022-06-15T17:30:00Z,0,17.1,0.996,85.73,0.01,15,15,542,149,0.43,1.7,17,-3.1,6.4
FB4,S3,2022-06-15T17:45:00Z,0,17,0.998,85.74,0,15,15,541,127,0.49,1.99,17.1,-2.9,6.3
FB4,S3,2022-06-15T18:00:00Z,0,17,0.999,85.77,0,15,15,540,125,0.64,1.6,17.2,-3,6.4
FB4,S3,2022-06-15T18:15:00Z,0,17,1,85.76,0,15,15,540,34,0.17,0.56,17.2,-3,6.4
FB4,S3,2022-06-15T18:30:00Z,0,17,0.999,85.78,0,15,15,540,324,0.18,0.72,17.1,-3,6.3
FB4,S3,2022-06-15T18:45:00Z,0,17,0.999,85.8,0,15,15,540,140,0.16,0.96,17,-3,6.4
FB4,S3,2022-06-15T19:00:00Z,0,16.9,1,85.82,0,15,15,540,239,0.09,0.18,17,-3,6.3
FB4,S3,2022-06-15T19:15:00Z,0,16.9,1.001,85.85,0,15,15,539,298,0.09,0.21,17,-3,6.4
FB4,S3,2022-06-15T19:30:00Z,0,16.9,1,85.85,0,15,15,537,242,0.14,0.39,16.9,-3,6.3
FB4,S3,2022-06-15T19:45:00Z,0,16.8,0.999,85.87,0,15,15,548,262,0.11,0.31,16.9,-3,6.3
FB4,S3,2022-06-15T20:00:00Z,0,16.8,1,85.88,0,15,15,611,236,0.17,0.49,16.8,-3,6.4
FB4,S3,2022-06-15T20:15:00Z,0,16.8,1.001,85.89,0,15,15,641,222,0.23,0.62,16.8,-3,6.5
FB4,S3,2022-06-15T20:30:00Z,0,16.8,0.999,85.9,0,15,15,726,230,0.15,0.37,16.8,-3.1,6.5
FB4,S3,2022-06-15T20:45:00Z,0,16.8,1,85.9,0,15,15,788,237,0.13,0.34,16.8,-3,6.6
FB4,S3,2022-06-15T21:00:00Z,0,16.7,1,85.92,0,15,15,800,234,0.12,0.45,16.8,-3.1,6.7
FB4,S3,2022-06-15T21:15:00Z,0,16.7,1.001,85.93,0,15,15,894,224,0.19,0.53,16.8,-3,6.8
FB4,S3,2022-06-15T21:30:00Z,0,16.7,1.001,85.94,0,15,15,838,216,0.3,0.69,16.8,-3,6.8
FB4,S3,2022-06-15T21:45:00Z,0,16.7,1,85.95,0,15,15,750,220,0.26,0.66,16.7,-2.9,6.9
FB4,S3,2022-06-15T22:00:00Z,0,16.6,1.001,85.96,0,15,15,845,226,0.23,0.55,16.6,-3,6.9
FB4,S3,2022-06-15T22:15:00Z,0,16.6,1.001,85.97,0,15,15,798,239,0.18,0.55,16.6,-3,6.8
FB4,S3,2022-06-15T22:30:00Z,0,16.6,1,85.96,0,15,15,835,243,0.29,0.97,16.6,-2.9,6.8
FB4,S3,2022-06-15T22:45:00Z,0,16.4,0.999,85.96,0,15,15,687,246,0.23,0.49,16.4,-2.9,6.8
FB4,S3,2022-06-15T23:00:00Z,0,16.3,0.999,85.95,0,15,15,758,231,0.25,0.55,16.2,-3,6.9
FB4,S3,2022-06-15T23:15:00Z,0,16.2,0.999,85.93,0,15,15,824,217,0.3,0.68,16.2,-3,6.8
FB4,S3,2022-06-15T23:30:00Z,0,16.2,0.999,85.92,0,15,15,780,218,0.31,0.69,16.2,-2.9,6.9
FB4,S3,2022-06-15T23:45:00Z,0,16.1,1,85.91,0,15,15,868,217,0.33,1.09,16.2,-3,6.8
