Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes
FB7,MC3,2023-06-10T02:00:00Z,17.9,0.949,86.31,0.11,-1.6,0.43,180,18,-2.8,1.06,0,572,15,15
FB7,MC3,2023-06-10T02:15:00Z,18,0.94,86.31,0.12,-1.6,0.42,191,18.1,-2.8,1.63,0,564,15,15
FB7,MC3,2023-06-10T02:30:00Z,18.3,0.927,86.3,0.15,-1.6,0.45,189,18.2,-2.7,1.71,0,556,15,15
FB7,MC3,2023-06-10T02:45:00Z,18.2,0.93,86.31,0.15,-1.6,0.54,183,18.2,-2.8,1.24,0,548,15,15
FB7,MC3,2023-06-10T03:00:00Z,18.6,0.925,86.3,0.16,-1.6,0.28,181,18.3,-2.8,1.01,0,538,15,15
FB7,MC3,2023-06-10T03:15:00Z,18.3,0.922,86.3,0.16,-1.6,0.32,185,18,-2.8,1.2,0,529,15,15
FB7,MC3,2023-06-10T03:30:00Z,18,0.926,86.31,0.15,-1.7,0.4,182,18.1,-2.8,1.18,0,520,15,15
FB7,MC3,2023-06-10T03:45:00Z,18,0.928,86.33,0.15,-1.7,0.35,187,17.9,-2.8,1.24,0,510,15,15
FB7,MC3,2023-06-10T04:00:00Z,17.7,0.943,86.33,0.12,-1.6,0.3,183,17.6,-2.8,0.86,0,502,15,15
FB7,MC3,2023-06-10T04:15:00Z,17.8,0.942,86.34,0.12,-1.6,0.24,189,17.7,-2.8,0.59,0,489,15,15
FB7,MC3,2023-06-10T04:30:00Z,18,0.937,86.34,0.13,-1.6,0.27,186,17.8,-2.8,0.6,0,474,15,15
FB7,MC3,2023-06-10T04:45:00Z,18.1,0.93,86.36,0.15,-1.6,0.28,188,17.9,-2.8,0.76,0,457,11,15
FB7,MC3,2023-06-10T05:00:00Z,18.3,0.924,86.36,0.16,-1.6,0.57,202,18.2,-2.8,1.24,0,455,0,15
FB7,MC3,2023-06-10T05:15:00Z,18.3,0.937,86.37,0.13,-1.6,0.15,173,18,-2.8,0.51,0,456,0,15
FB7,MC3,2023-06-10T05:30:00Z,18.3,0.945,86.38,0.12,-1.6,0.25,188,18.1,-2.8,1.21,1.3,456,0,15
FB7,MC3,2023-06-10T05:45:00Z,18.3,0.949,86.4,0.11,-1.7,0.11,106,18,-2.8,0.56,8.8,456,0,15
FB7,MC3,2023-06-10T06:00:00Z,18.3,0.949,86.4,0.11,-1.7,0.41,205,18.2,-2.9,1.16,15.2,455,0,15
FB7,MC3,2023-06-10T06:15:00Z,18.6,0.941,86.41,0.13,-1.6,0.2,162,18.4,-2.9,0.98,15,454,0,15
FB7,MC3,2023-06-10T06:30:00Z,19.2,0.92,86.42,0.18,-1.6,0.3,104,18.9,-2.8,0.62,25.5,454,0,15
FB7,MC3,2023-06-10T06:45:00Z,19.8,0.894,86.44,0.24,-1.7,0.28,136,19.4,-2.9,0.97,43.8,453,0,15
FB7,MC3,2023-06-10T07:00:00Z,20.6,0.887,86.46,0.27,-1.6,0.32,48,20.4,-2.8,0.72,51.5,452,0,15
FB7,MC3,2023-06-10T07:15:00Z,20.8,0.869,86.47,0.32,-1.7,0.35,186,20.7,-3,0.86,44.7,452,0,15
FB7,MC3,2023-06-10T07:30:00Z,21.1,0.862,86.47,0.35,-1.7,0.33,305,21,-3,0.93,67.6,452,0,15
FB7,MC3,2023-06-10T07:45:00Z,20.7,0.897,86.49,0.25,-1.7,0.83,47,20.6,-2.9,1.83,62.6,453,0,15
FB7,MC3,2023-06-10T08:00:00Z,19.6,0.917,86.51,0.19,-1.7,1.69,57,19.7,-2.9,2.6,37.9,453,0,15
FB7,MC3,2023-06-10T08:15:00Z,19.4,0.931,86.52,0.16,-1.7,1.37,55,19.6,-2.9,2.48,161.3,452,0,15
FB7,MC3,2023-06-10T08:30:00Z,19.9,0.934,86.53,0.15,-1.7,1.54,55,20.3,-2.9,2.82,455,449,0,11
FB7,MC3,2023-06-10T08:45:00Z,20.9,0.918,86.54,0.2,-1.8,1.72,48,21.1,-2.9,3.13,646.2,449,0,0
FB7,MC3,2023-06-10T09:00:00Z,20,0.943,86.56,0.13,-1.7,1.7,55,20.2,-2.9,3.17,118.8,453,0,11
FB7,MC3,2023-06-10T09:15:00Z,19.8,0.947,86.57,0.12,-1.7,0.91,61,20.1,-2.9,2.08,75.6,453,0,15
FB7,MC3,2023-06-10T09:30:00Z,20.4,0.945,86.57,0.13,-1.7,0.45,29,20.9,-2.9,0.99,339.8,451,0,15
FB7,MC3,2023-06-10T09:45:00Z,21,0.927,86.57,0.18,-1.7,0.83,53,20.9,-3,1.89,103.3,452,0,11
FB7,MC3,2023-06-10T10:00:00Z,20.5,0.951,86.56,0.12,-1.7,0.69,43,20.8,-2.9,1.44,143.2,452,0,15
FB7,MC3,2023-06-10T10:15:00Z,20.4,0.953,86.56,0.11,-1.8,1.15,43,20.7,-3,2.74,97.6,453,0,15
FB7,MC3,2023-06-10T10:30:00Z,20.1,0.958,86.55,0.1,-1.8,1.05,52,20.4,-2.9,2.5,113.9,909,9,15
FB7,MC3,2023-06-10T10:45:00Z,20.3,0.964,86.53,0.09,-1.7,0.29,46,20.7,-2.8,1.26,147.8,835,15,15
FB7,MC3,2023-06-10T11:00:00Z,20.8,0.942,86.5,0.14,-1.7,0.55,36,21.2,-2.7,1.26,421.1,659,15,15
FB7,MC3,2023-06-10T11:15:00Z,21.9,0.915,86.49,0.22,-1.7,1.08,32,22,-2.8,2.79,793,643,15,15
FB7,MC3,2023-06-10T11:30:00Z,20.9,0.912,86.48,0.22,-1.7,0.86,40,21.4,-2.8,2.11,154.2,637,15,15
FB7,MC3,2023-06-10T11:45:00Z,20.8,0.942,86.48,0.14,-1.7,0.78,35,21.2,-2.8,1.79,165.5,661,15,15
FB7,MC3,2023-06-10T12:00:00Z,20.6,0.952,86.48,0.12,-1.7,1.46,37,20.9,-2.8,2.63,171,814,15,15
FB7,MC3,2023-06-10T12:15:00Z,20.3,0.969,86.47,0.07,-1.6,0.92,40,20.6,-2.8,2.89,95.4,754,15,15
FB7,MC3,2023-06-10T12:30:00Z,20.4,0.977,86.44,0.05,-1.6,0.48,45,20.6,-2.8,1.12,111.3,691,15,15
FB7,MC3,2023-06-10T12:45:00Z,20.4,0.977,86.41,0.05,-1.6,0.43,37,20.6,-2.8,0.9,92.3,682,15,15
FB7,MC3,2023-06-10T13:00:00Z,20.6,0.981,86.38,0.05,-1.7,0.4,35,20.8,-2.8,1.22,135.9,757,15,15
FB7,MC3,2023-06-10T13:15:00Z,20.6,0.976,86.35,0.06,-1.7,0.71,51,20.6,-2.7,3.02,74.7,907,15,15
FB7,MC3,2023-06-10T13:30:00Z,20,0.983,86.34,0.04,-1.7,0.5,42,19.9,-2.6,3.1,30.8,945,15,15
FB7,MC3,2023-06-10T13:45:00Z,19.7,0.986,86.35,0.03,-1.7,0.61,56,19.7,-2.6,1.9,38.5,817,15,15
FB7,MC3,2023-06-10T14:00:00Z,19.3,0.99,86.34,0.02,-1.7,0.56,29,19.3,-2.6,1.92,37.5,759,15,15
FB7,MC3,2023-06-10T14:15:00Z,19.1,0.991,86.34,0.02,-1.7,0.61,227,19.3,-2.6,1.66,112.1,690,15,15
FB7,MC3,2023-06-10T14:30:00Z,19.1,0.987,86.33,0.03,-1.7,0.35,170,19.2,-2.6,1.02,69.9,690,15,15
FB7,MC3,2023-06-10T14:45:00Z,18.9,0.988,86.31,0.03,-1.6,0.29,161,19,-2.6,1.25,25.6,964,15,15
FB7,MC3,2023-06-10T15:00:00Z,18.8,0.993,86.32,0.02,-1.7,0.3,178,18.7,-2.5,0.74,10.6,935,15,15
FB7,MC3,2023-06-10T15:15:00Z,18.5,0.992,86.34,0.02,-1.6,0.57,100,18.6,-2.6,1.65,4.8,958,15,15
FB7,MC3,2023-06-10T15:30:00Z,18.5,0.991,86.37,0.02,-1.6,0.77,79,18.5,-2.6,2.29,0,991,15,15
FB7,MC3,2023-06-10T15:45:00Z,18.5,0.994,86.35,0.01,-1.7,1.37,57,18.4,-2.6,2.77,0,926,15,15
FB7,MC3,2023-06-10T16:00:00Z,18.5,0.998,86.36,0,-1.6,0.86,47,18.5,-2.6,2.11,0,904,15,15
FB7,MC3,2023-06-10T16:15:00Z,18.5,1,86.38,0,-1.7,2.17,57,18.5,-2.5,3.71,0,910,15,15
FB7,MC3,2023-06-10T16:30:00Z,18.3,0.999,86.39,0,-1.6,1.17,59,18.3,-2.6,2.92,0.9,955,15,15
FB7,MC3,2023-06-10T16:45:00Z,18.2,1.001,86.4,0,-1.7,0.83,58,18.3,-2.6,2.69,2.9,914,15,15
FB7,MC3,2023-06-10T17:00:00Z,18.3,1,86.42,0,-1.7,1.54,57,18.4,-2.6,3.66,0.9,853,15,15
FB7,MC3,2023-06-10T17:15:00Z,18.1,1.001,86.43,0,-1.7,0.75,82,18.2,-2.6,1.91,0.9,893,15,15
FB7,MC3,2023-06-10T17:30:00Z,17.9,1,86.44,0,-1.6,0.59,90,17.9,-2.6,1.55,0,901,15,15
FB7,MC3,2023-06-10T17:45:00Z,17.8,1.001,86.45,0,-1.7,0.61,159,17.8,-2.6,2.09,0,833,15,15
FB7,MC3,2023-06-10T18:00:00Z,17.8,1.001,86.45,0,-1.6,0.53,161,17.8,-2.6,1.34,0,874,15,15
FB7,MC3,2023-06-10T18:15:00Z,17.7,1,86.45,0,-1.6,0.47,157,17.6,-2.6,1.53,0,980,15,15
FB7,MC3,2023-06-10T18:30:00Z,17.6,1.001,86.46,0,-1.6,0.45,124,17.4,-2.5,1.48,0,870,15,15
FB7,MC3,2023-06-10T18:45:00Z,17.6,1,86.46,0,-1.7,0.45,143,17.3,-2.5,1.04,0,798,15,15
FB7,MC3,2023-06-10T19:00:00Z,17.9,0.97,86.46,0.06,-1.6,0.49,137,17.6,-2.6,1.65,0,776,15,15
FB7,MC3,2023-06-10T19:15:00Z,17.9,0.959,86.48,0.08,-1.6,0.48,175,17.7,-2.6,1.25,0,688,15,15
FB7,MC3,2023-06-10T19:30:00Z,18.1,0.945,86.51,0.12,-1.5,0.41,173,17.9,-2.6,1.31,0,677,15,15
FB7,MC3,2023-06-10T19:45:00Z,18.2,0.94,86.53,0.12,-1.6,0.58,176,18,-2.6,1.67,0,669,15,15
FB7,MC3,2023-06-10T20:00:00Z,18.3,0.932,86.55,0.14,-1.6,0.39,149,18,-2.6,1.36,0,662,15,15
FB7,MC3,2023-06-10T20:15:00Z,18.4,0.924,86.55,0.16,-1.6,0.45,150,18,-2.7,1.94,0,651,15,15
FB7,MC3,2023-06-10T20:30:00Z,18.7,0.932,86.55,0.15,-1.6,0.72,100,18.3,-2.6,2.67,0,646,15,15
FB7,MC3,2023-06-10T20:45:00Z,18.8,0.933,86.55,0.15,-1.6,0.6,101,18.4,-2.6,2.05,0,639,15,15
FB7,MC3,2023-06-10T21:00:00Z,18.7,0.939,86.54,0.13,-1.6,0.63,178,18.4,-2.6,1.87,0,632,15,15
FB7,MC3,2023-06-10T21:15:00Z,18.9,0.94,86.53,0.13,-1.6,0.81,184,18.7,-2.7,2.39,0,626,15,15
FB7,MC3,2023-06-10T21:30:00Z,19,0.938,86.53,0.14,-1.6,0.72,196,18.7,-2.7,2.42,0,618,15,15
FB7,MC3,2023-06-10T21:45:00Z,19,0.932,86.54,0.15,-1.6,0.65,194,18.8,-2.7,1.78,0,612,15,15
FB7,MC3,2023-06-10T22:00:00Z,18.9,0.929,86.52,0.15,-1.6,0.65,187,18.5,-2.7,1.96,0,606,15,15
FB7,MC3,2023-06-10T22:15:00Z,18.4,0.94,86.5,0.13,-1.6,0.82,182,18.3,-2.7,1.54,0,603,15,15
FB7,MC3,2023-06-10T22:30:00Z,18.3,0.94,86.49,0.13,-1.6,0.63,183,18.3,-2.7,1.48,0,597,15,15
FB7,MC3,2023-06-10T22:45:00Z,18.2,0.94,86.47,0.13,-1.6,0.75,184,18.2,-2.7,1.47,0,590,15,15
FB7,MC3,2023-06-10T23:00:00Z,18.4,0.926,86.45,0.16,-1.5,0.64,188,18.4,-2.6,1.71,0,578,15,15
FB7,MC3,2023-06-10T23:15:00Z,19.9,0.858,86.43,0.33,-1.6,0.78,198,19.7,-2.7,1.53,0,555,15,15
FB7,MC3,2023-06-10T23:30:00Z,20.1,0.837,86.43,0.38,-1.5,0.54,197,19.7,-2.7,1.64,0,534,15,15
FB7,MC3,2023-06-10T23:45:00Z,19.7,0.849,86.43,0.35,-1.6,0.43,194,19.4,-2.7,1.36,0,513,15,15
FB7,MC3,2023-06-11T00:00:00Z,19.8,0.842,86.42,0.36,-1.6,0.29,174,19.3,-2.8,0.99,0,488,15,15
FB7,MC3,2023-06-11T00:15:00Z,19.5,0.857,86.41,0.32,-1.7,0.37,182,19.1,-2.8,1.12,0,454,9,15
FB7,MC3,2023-06-11T00:30:00Z,18.7,0.899,86.42,0.22,-1.7,0.33,173,18.6,-2.8,1.01,0,453,0,15
FB7,MC3,2023-06-11T00:45:00Z,18.5,0.913,86.41,0.18,-1.7,0.53,175,18.4,-2.8,1.2,0,454,0,15
FB7,MC3,2023-06-11T01:00:00Z,18.1,0.931,86.4,0.14,-1.6,0.59,176,18.2,-2.8,1.19,0,454,0,15
FB7,MC3,2023-06-11T01:15:00Z,18.2,0.931,86.38,0.14,-1.7,0.38,172,18.3,-2.8,1.01,0,454,0,15
FB7,MC3,2023-06-11T01:30:00Z,18.3,0.935,86.36,0.14,-1.7,0.55,175,18.4,-2.8,1.03,0,454,0,15
FB7,MC3,2023-06-11T01:45:00Z,18.4,0.936,86.35,0.14,-1.6,0.49,176,18.5,-2.8,0.93,0,454,0,15
FB7,MC3,2023-06-11T02:00:00Z,18.5,0.931,86.35,0.15,-1.6,0.47,173,18.6,-2.8,1.03,0,454,0,15
FB7,MC3,2023-06-11T02:15:00Z,18.6,0.929,86.34,0.15,-1.6,0.41,174,18.6,-2.8,0.9,0,454,0,15
FB7,MC3,2023-06-11T02:30:00Z,18.6,0.927,86.34,0.16,-1.7,0.17,172,18.5,-2.8,0.45,0,454,0,15
FB7,MC3,2023-06-11T02:45:00Z,18.6,0.92,86.36,0.17,-1.7,0.29,73,18.6,-2.8,0.68,0,453,0,15
FB7,MC3,2023-06-11T03:00:00Z,18.9,0.906,86.37,0.21,-1.7,0.25,86,18.6,-2.8,0.59,0,453,0,15
FB7,MC3,2023-06-11T03:15:00Z,18.8,0.912,86.36,0.19,-1.6,0.21,111,18.5,-2.8,0.5,0,453,0,15
FB7,MC3,2023-06-11T03:30:00Z,18.7,0.914,86.36,0.19,-1.6,0.26,148,18.5,-2.8,0.84,0,453,0,15
FB7,MC3,2023-06-11T03:45:00Z,18.8,0.905,86.37,0.21,-1.7,0.32,147,18.7,-2.8,0.98,0,453,0,15
FB7,MC3,2023-06-11T04:00:00Z,18.9,0.903,86.37,0.21,-1.6,0.42,159,18.6,-2.9,1.36,0,453,0,15
FB7,MC3,2023-06-11T04:15:00Z,18.7,0.916,86.37,0.18,-1.7,0.18,153,18.5,-2.9,0.7,0,453,0,15
FB7,MC3,2023-06-11T04:30:00Z,18.6,0.924,86.37,0.16,-1.7,0.17,122,18.4,-2.9,0.38,0,454,0,15
FB7,MC3,2023-06-11T04:45:00Z,18.5,0.928,86.37,0.15,-1.6,0.28,186,18.5,-2.8,1.03,0,454,0,15
FB7,MC3,2023-06-11T05:00:00Z,18.5,0.929,86.37,0.15,-1.6,0.56,201,18.4,-2.8,1.17,0,454,0,15
FB7,MC3,2023-06-11T05:15:00Z,18.4,0.929,86.39,0.15,-1.7,0.46,206,18.4,-2.9,1.55,0,454,0,15
FB7,MC3,2023-06-11T05:30:00Z,18.6,0.931,86.39,0.15,-1.6,0.62,66,18.6,-2.9,2.04,2,454,0,15
FB7,MC3,2023-06-11T05:45:00Z,18.5,0.936,86.4,0.14,-1.7,0.4,191,18.4,-2.8,1.08,14.5,454,0,15
FB7,MC3,2023-06-11T06:00:00Z,18.3,0.944,86.41,0.12,-1.6,0.53,204,18.3,-2.8,1.54,25.3,454,0,15
FB7,MC3,2023-06-11T06:15:00Z,18.3,0.945,86.43,0.12,-1.6,0.33,124,18.6,-2.9,0.73,35.7,453,0,15
FB7,MC3,2023-06-11T06:30:00Z,19,0.935,86.45,0.14,-1.6,0.45,64,19,-2.9,1.14,51.1,453,0,15
FB7,MC3,2023-06-11T06:45:00Z,19.7,0.924,86.45,0.17,-1.7,0.65,53,19.6,-2.9,1.31,57.9,453,0,15
FB7,MC3,2023-06-11T07:00:00Z,20,0.913,86.45,0.2,-1.7,0.8,59,20.2,-2.9,1.69,63.4,453,0,15
FB7,MC3,2023-06-11T07:15:00Z,20.2,0.919,86.46,0.19,-1.7,0.86,41,20.5,-2.9,1.81,52.6,453,0,15
FB7,MC3,2023-06-11T07:30:00Z,20.4,0.922,86.48,0.19,-1.7,0.87,49,20.8,-3,1.86,56.6,453,0,15
FB7,MC3,2023-06-11T07:45:00Z,20.6,0.911,86.48,0.21,-1.7,1.09,44,20.8,-2.9,2.92,67.9,453,0,15
FB7,MC3,2023-06-11T08:00:00Z,20.5,0.91,86.49,0.22,-1.8,1.16,40,20.8,-2.9,3.97,318.1,452,0,15
FB7,MC3,2023-06-11T08:15:00Z,21,0.913,86.49,0.22,-1.7,1.07,47,21.4,-3,2.74,491.1,449,0,9
FB7,MC3,2023-06-11T08:30:00Z,21.8,0.893,86.49,0.28,-1.8,0.75,35,22.2,-3,1.72,561.2,447,0,0
FB7,MC3,2023-06-11T08:45:00Z,22.3,0.875,86.48,0.34,-1.8,0.81,40,22.6,-3,2.07,608.8,447,0,0
FB7,MC3,2023-06-11T09:00:00Z,23,0.863,86.48,0.38,-1.8,0.79,36,23.2,-3,1.6,534.5,445,0,0
FB7,MC3,2023-06-11T09:15:00Z,23.6,0.839,86.47,0.47,-1.8,0.81,40,23.6,-3,2.23,627.1,446,0,0
FB7,MC3,2023-06-11T09:30:00Z,23.1,0.81,86.48,0.54,-1.8,1.32,45,23.3,-3,3.76,522.8,447,0,0
FB7,MC3,2023-06-11T09:45:00Z,23,0.828,86.47,0.48,-1.8,1.6,45,23,-3,3.67,411.4,447,0,0
FB7,MC3,2023-06-11T10:00:00Z,22.4,0.867,86.46,0.36,-1.9,2.2,45,22.7,-3,4.33,310.2,449,0,0
FB7,MC3,2023-06-11T10:15:00Z,22.4,0.892,86.45,0.29,-1.8,1.79,46,23,-3,3.91,476.1,449,0,0
FB7,MC3,2023-06-11T10:30:00Z,23.2,0.883,86.44,0.33,-1.8,1.03,51,24,-3,2.28,717.4,447,0,0
FB7,MC3,2023-06-11T10:45:00Z,23.3,0.876,86.43,0.36,-1.8,1.5,45,24.1,-3.1,5.34,469.8,448,0,0
FB7,MC3,2023-06-11T11:00:00Z,23.2,0.891,86.43,0.31,-1.8,1.48,50,24.2,-3,4.67,538,449,0,0
FB7,MC3,2023-06-11T11:15:00Z,23,0.891,86.42,0.31,-1.8,1.49,42,23.9,-3.1,3.62,749.1,448,0,0
FB7,MC3,2023-06-11T11:30:00Z,23.1,0.889,86.41,0.31,-1.8,1.86,39,23.9,-3.1,4.41,344.4,449,0,0
FB7,MC3,2023-06-11T11:45:00Z,22.4,0.905,86.41,0.26,-1.9,2.74,49,22.9,-3,5.01,353.8,450,0,7
FB7,MC3,2023-06-11T12:00:00Z,21.7,0.925,86.4,0.2,-1.8,2.66,45,22.2,-3,5.67,236,451,0,15
FB7,MC3,2023-06-11T12:15:00Z,21.7,0.922,86.39,0.2,-1.9,1.84,51,22.4,-3,5.02,299,451,0,15
FB7,MC3,2023-06-11T12:30:00Z,21.8,0.909,86.38,0.24,-1.8,2.32,52,22.3,-3,5.61,350.1,451,0,15
FB7,MC3,2023-06-11T12:45:00Z,22,0.906,86.36,0.25,-1.9,1.81,57,22.6,-3,4.55,294.6,451,0,15
FB7,MC3,2023-06-11T13:00:00Z,22.2,0.909,86.35,0.24,-1.8,1.65,54,22.9,-3.1,6.08,351.9,451,0,15
FB7,MC3,2023-06-11T13:15:00Z,21.9,0.915,86.35,0.22,-1.9,2.48,47,22.5,-3,5.93,331.2,451,0,15
FB7,MC3,2023-06-11T13:30:00Z,22.2,0.921,86.34,0.21,-1.8,1.69,48,22.7,-3.1,4.1,293.7,451,0,15
FB7,MC3,2023-06-11T13:45:00Z,22.2,0.917,86.32,0.22,-1.8,1.66,49,22.7,-3.1,3.85,320.8,451,0,15
FB7,MC3,2023-06-11T14:00:00Z,21.7,0.925,86.32,0.2,-1.8,2.33,53,22.2,-3,5.72,245.7,452,0,15
FB7,MC3,2023-06-11T14:15:00Z,21.5,0.938,86.32,0.16,-1.8,1.39,51,22.1,-3,3.86,172.3,452,0,15
FB7,MC3,2023-06-11T14:30:00Z,21.6,0.934,86.29,0.17,-1.8,1.23,49,22,-3,2.56,165.2,452,0,15
FB7,MC3,2023-06-11T14:45:00Z,21.8,0.924,86.28,0.2,-1.8,1.25,54,22.3,-3,3.56,201.4,451,0,15
FB7,MC3,2023-06-11T15:00:00Z,22.3,0.907,86.29,0.25,-1.8,0.77,62,22.9,-3.1,2,245.4,451,0,15
FB7,MC3,2023-06-11T15:15:00Z,22,0.907,86.28,0.25,-1.8,2.2,50,22.6,-3.1,4.26,387.6,451,0,15
FB7,MC3,2023-06-11T15:30:00Z,22.6,0.899,86.27,0.28,-1.8,0.92,46,23.4,-3,2.87,125.2,451,0,15
FB7,MC3,2023-06-11T15:45:00Z,22.5,0.899,86.28,0.27,-1.8,1.18,43,23,-3,3.11,136.2,451,0,15
FB7,MC3,2023-06-11T16:00:00Z,22.2,0.914,86.27,0.23,-1.8,1.37,52,22.7,-3,4.04,142.6,451,0,15
FB7,MC3,2023-06-11T16:15:00Z,22.4,0.904,86.28,0.26,-1.8,1.68,50,22.7,-3,3.49,90.8,451,0,15
FB7,MC3,2023-06-11T16:30:00Z,22.2,0.917,86.29,0.22,-1.8,0.94,44,22.6,-3.1,2.77,55.1,452,0,15
FB7,MC3,2023-06-11T16:45:00Z,21.6,0.94,86.32,0.16,-1.8,1.1,40,22,-3,2.54,51.3,452,0,15
FB7,MC3,2023-06-11T17:00:00Z,21.4,0.951,86.35,0.12,-1.8,1.34,42,21.6,-3,4.41,58.4,453,0,15
FB7,MC3,2023-06-11T17:15:00Z,20.8,0.967,86.36,0.08,-1.8,2.86,55,20.9,-2.9,5.07,20.7,454,0,15
FB7,MC3,2023-06-11T17:30:00Z,20.5,0.982,86.38,0.04,-1.7,1.61,57,20.6,-2.9,4.53,12.3,455,0,15
FB7,MC3,2023-06-11T17:45:00Z,20.4,0.989,86.39,0.03,-1.7,1.07,51,20.6,-2.9,2.06,8.2,456,0,15
FB7,MC3,2023-06-11T18:00:00Z,20.3,0.992,86.4,0.02,-1.7,1.15,50,20.4,-2.9,2.56,0.4,456,0,15
FB7,MC3,2023-06-11T18:15:00Z,20.2,0.994,86.41,0.01,-1.7,0.91,44,20.4,-2.9,1.89,0,456,0,15
FB7,MC3,2023-06-11T18:30:00Z,20.2,0.996,86.42,0.01,-1.7,1.14,52,20.2,-2.9,2.75,0,456,0,15
FB7,MC3,2023-06-11T18:45:00Z,20,0.998,86.43,0,-1.7,0.86,59,20.2,-2.9,1.95,0,456,0,15
FB7,MC3,2023-06-11T19:00:00Z,20.1,0.999,86.43,0,-1.6,0.37,78,20.2,-2.9,1.14,0,456,0,15
FB7,MC3,2023-06-11T19:15:00Z,20,1,86.44,0,-1.7,0.33,182,20.2,-2.9,1.33,0,458,0,15
FB7,MC3,2023-06-11T19:30:00Z,20,0.999,86.43,0,-1.7,0.29,170,20.1,-2.9,0.95,0,460,0,15
FB7,MC3,2023-06-11T19:45:00Z,19.8,0.997,86.44,0.01,-1.6,0.17,154,20.1,-2.9,0.54,0,487,13,15
FB7,MC3,2023-06-11T20:00:00Z,19.8,0.997,86.46,0.01,-1.7,0.4,212,20,-2.8,1.03,0,490,15,15
FB7,MC3,2023-06-11T20:15:00Z,19.8,0.994,86.45,0.01,-1.7,0.22,175,19.9,-2.9,0.68,0,489,15,15
FB7,MC3,2023-06-11T20:30:00Z,19.6,0.991,86.46,0.02,-1.6,0.33,172,19.7,-2.9,0.85,0,492,15,15
FB7,MC3,2023-06-11T20:45:00Z,19.6,0.99,86.45,0.02,-1.7,0.32,178,19.7,-2.9,0.55,0,496,15,15
FB7,MC3,2023-06-11T21:00:00Z,19.7,0.993,86.45,0.02,-1.6,0.37,186,19.7,-2.8,0.81,0,499,15,15
FB7,MC3,2023-06-11T21:15:00Z,19.6,0.994,86.44,0.01,-1.6,0.28,188,19.6,-3,0.67,0,504,15,15
FB7,MC3,2023-06-11T21:30:00Z,19.5,0.995,86.45,0.01,-1.6,0.31,176,19.5,-2.9,0.64,0,510,15,15
FB7,MC3,2023-06-11T21:45:00Z,19.4,0.995,86.44,0.01,-1.6,0.36,172,19.5,-2.8,0.75,0,514,15,15
FB7,MC3,2023-06-11T22:00:00Z,19.3,0.994,86.44,0.01,-1.6,0.4,173,19.4,-2.8,1.01,0,519,15,15
FB7,MC3,2023-06-11T22:15:00Z,19.2,0.993,86.43,0.02,-1.6,0.35,170,19.2,-2.8,0.83,0,525,15,15
FB7,MC3,2023-06-11T22:30:00Z,19,0.995,86.44,0.01,-1.7,0.26,169,19,-2.9,0.58,0,532,15,15
FB7,MC3,2023-06-11T22:45:00Z,18.9,0.996,86.45,0.01,-1.6,0.25,170,18.9,-2.9,0.72,0,540,15,15
FB7,MC3,2023-06-11T23:00:00Z,18.8,0.999,86.45,0,-1.6,0.29,168,18.9,-2.9,0.8,0,543,15,15
FB7,MC3,2023-06-11T23:15:00Z,18.8,1,86.45,0,-1.6,0.31,167,18.9,-2.9,0.73,0,545,15,15
FB7,MC3,2023-06-11T23:30:00Z,18.6,0.999,86.45,0,-1.6,0.43,110,18.8,-2.8,1.02,0,546,15,15
FB7,MC3,2023-06-11T23:45:00Z,18.6,0.998,86.45,0,-1.6,0.41,192,18.7,-2.8,1,0,543,15,15
FB7,MC3,2023-06-12T00:00:00Z,18.9,0.998,86.43,0,-1.6,0.23,151,18.9,-2.9,0.64,0,538,15,15
FB7,MC3,2023-06-12T00:15:00Z,19.1,0.998,86.43,0,-1.6,0.69,65,19.2,-2.9,1.67,0,534,15,15
FB7,MC3,2023-06-12T00:30:00Z,19.2,0.995,86.42,0.01,-1.6,0.74,56,19.2,-2.9,1.38,0,528,15,15
FB7,MC3,2023-06-12T00:45:00Z,19.2,0.995,86.41,0.01,-1.6,0.52,79,19.3,-2.9,1.72,0,525,15,15
FB7,MC3,2023-06-12T01:00:00Z,19.2,0.993,86.38,0.02,-1.5,0.3,123,19.2,-2.8,1.04,0,521,15,15
FB7,MC3,2023-06-12T01:15:00Z,19.3,0.983,86.36,0.04,-1.6,0.31,142,19.2,-2.8,1.06,0,515,15,15
FB7,MC3,2023-06-12T01:30:00Z,19.1,0.984,86.35,0.04,-1.6,0.32,166,19.1,-2.9,0.78,0,506,15,15
FB7,MC3,2023-06-12T01:45:00Z,19.3,0.984,86.34,0.04,-1.6,0.41,94,19.3,-2.9,0.73,0,490,15,15
FB7,MC3,2023-06-12T02:00:00Z,19.4,0.977,86.35,0.05,-1.6,0.24,100,19.3,-2.9,0.44,0,481,15,15
FB7,MC3,2023-06-12T02:15:00Z,19.3,0.979,86.35,0.05,-1.6,0.18,141,19.2,-2.9,0.57,0,476,15,15
FB7,MC3,2023-06-12T02:30:00Z,19.2,0.983,86.32,0.04,-1.6,0.47,79,19.1,-2.9,1.18,0,473,15,15
